PathLength,UrlLength,HostnameLength,NumNumericChars,PathLevel,NumDots,SubdomainLevel,NumUnderscore,NumDashInHostname,RandomString,Label
23,41,18,0,4,3,4,0,0,0,0
52,62,10,0,3,1,2,0,5,0,0
47,70,23,6,4,3,4,0,4,0,0
1,20,19,0,2,2,3,0,0,0,0
56,74,18,8,3,1,2,0,10,0,0
21,33,12,0,4,1,2,1,0,0,0
22,43,21,0,3,1,2,0,2,0,0
66,81,15,14,6,1,2,0,6,0,0
9,32,23,2,2,2,3,0,0,0,0
52,62,10,6,4,1,2,0,4,0,0
121,135,14,6,6,1,2,0,14,0,0
14,26,12,0,3,1,2,0,0,0,0
52,73,21,0,5,2,3,0,6,0,0
40,53,13,0,3,1,2,0,6,0,0
17,59,11,12,2,2,3,2,0,0,0
29,48,12,1,6,1,2,0,0,0,0
36,51,15,6,5,1,2,0,0,0,0
1,20,19,0,2,1,2,0,0,0,0
1,25,24,0,2,1,2,0,0,0,0
91,103,12,8,7,1,2,0,11,0,0
7,24,17,0,3,1,2,0,0,0,0
17,33,16,0,4,1,2,0,0,0,0
1,13,12,0,2,1,2,0,0,0,0
15,35,20,0,3,2,3,1,0,0,0
6,31,11,0,2,1,2,0,0,0,0
12,25,13,3,3,1,2,0,0,0,0
29,63,34,6,4,3,4,0,1,0,0
16,35,19,0,2,2,3,0,1,0,0
9,20,11,0,2,1,2,0,0,0,0
6,31,11,4,2,1,2,0,0,0,0
26,47,21,4,3,1,2,0,2,0,0
17,30,13,3,3,1,2,0,0,0,0
13,39,26,0,2,4,5,0,0,0,0
34,53,19,0,4,2,3,0,1,0,0
50,64,14,10,4,2,3,0,5,0,0
16,26,10,0,2,1,2,0,1,0,0
53,75,22,6,6,2,3,1,0,0,0
21,48,27,0,3,2,3,0,1,0,0
35,41,6,0,2,1,2,5,0,0,0
41,57,16,0,3,2,3,2,1,0,0
1,15,14,0,2,1,2,0,0,0,0
41,57,16,6,5,2,3,0,3,0,0
96,104,8,10,12,2,3,0,0,0,0
17,32,15,1,3,3,4,0,0,0,0
17,25,8,7,4,1,2,0,0,0,0
24,49,25,8,4,3,4,0,0,0,0
25,44,19,0,4,3,4,0,0,0,0
38,58,20,0,4,3,4,1,0,0,0
8,20,12,0,3,1,2,0,0,0,0
22,32,10,0,2,2,3,0,1,0,0
1,12,11,0,2,1,2,0,0,0,0
125,149,24,6,5,3,4,1,16,0,0
27,43,16,0,3,2,3,1,0,0,0
27,39,12,4,6,1,2,0,1,0,0
8,24,16,0,2,1,2,0,0,0,0
13,28,15,0,3,2,3,0,0,0,0
13,49,15,6,2,2,3,1,0,0,0
16,26,10,4,2,1,2,0,0,0,0
20,39,19,0,4,1,2,0,1,0,0
7,21,14,0,4,1,2,0,0,0,0
19,41,22,0,3,2,3,1,0,0,0
49,67,18,6,3,2,3,2,4,0,0
51,64,13,12,6,1,2,2,1,0,0
38,88,10,14,4,2,3,0,0,0,0
28,42,14,0,3,2,3,1,0,0,0
31,51,20,1,4,2,3,0,0,0,0
19,35,16,0,3,2,3,1,0,0,0
22,40,18,4,3,3,4,0,0,0,0
59,87,28,5,3,2,3,0,8,0,0
64,76,12,6,3,1,2,0,7,0,0
44,62,18,0,3,2,3,0,3,0,0
97,114,17,7,5,3,4,0,13,0,0
51,76,25,12,8,4,5,1,0,0,0
56,80,24,11,4,2,3,0,5,0,0
180,207,27,2,4,1,2,0,23,0,0
18,29,11,0,4,1,2,0,0,0,0
69,78,9,6,2,1,2,0,7,0,0
61,77,16,8,4,1,2,0,7,0,0
15,58,17,17,3,2,3,0,0,0,0
17,31,14,0,3,1,2,0,2,0,0
5,16,11,4,2,1,2,0,0,0,0
9,22,13,0,2,1,2,0,0,0,0
42,58,16,11,4,1,2,0,4,0,0
16,36,20,4,3,3,4,0,0,0,0
62,79,17,6,3,1,2,0,8,0,0
42,67,25,6,4,2,3,0,3,0,0
1,27,26,0,2,2,3,0,0,0,0
1,20,19,0,2,1,2,0,0,0,0
1,16,15,0,2,1,2,0,0,0,0
12,34,22,3,3,2,3,0,0,0,0
1,23,22,0,2,2,3,0,0,0,0
12,26,14,3,3,2,3,0,0,0,0
6,31,11,1,2,1,2,0,0,0,0
6,31,11,4,2,1,2,1,0,0,0
11,27,16,0,3,2,3,0,0,0,0
5,21,16,0,3,3,4,0,0,0,0
11,36,25,0,2,2,3,0,0,0,0
46,56,10,6,4,1,2,0,4,0,0
17,33,16,0,3,2,3,1,0,0,0
21,40,19,0,3,3,4,0,0,0,0
48,58,10,4,4,1,2,0,4,0,0
16,29,13,3,3,1,2,0,0,0,0
11,56,19,4,2,2,3,0,0,0,0
46,63,17,7,3,1,2,0,7,0,0
14,26,12,6,3,1,2,0,0,0,0
32,42,10,7,3,2,3,1,0,0,0
62,76,14,0,5,2,3,9,0,0,0
1,48,47,0,2,1,2,0,4,0,0
24,46,22,8,4,2,3,0,0,0,0
33,51,18,3,5,4,5,0,0,0,0
27,49,9,0,4,2,2,0,2,0,0
1,21,20,0,2,2,3,0,0,0,0
35,52,17,0,4,1,2,0,3,0,0
1,19,18,0,2,1,2,0,0,0,0
44,56,12,15,4,1,2,0,2,0,0
20,37,17,0,3,2,3,1,0,0,0
1,18,17,0,2,1,2,0,0,0,0
12,18,6,0,2,1,2,1,0,0,0
19,43,24,0,4,2,3,0,1,0,0
17,53,12,3,3,2,3,1,1,0,0
15,31,16,0,2,2,3,0,0,0,0
10,39,29,0,3,3,4,0,0,0,0
79,97,18,10,2,4,5,0,2,0,0
8,19,11,0,2,1,2,0,0,0,0
13,27,14,4,3,2,3,0,0,0,0
18,34,16,0,4,2,3,0,0,0,0
1,27,26,0,2,2,3,0,0,0,0
24,33,9,1,4,1,2,0,1,0,0
1,26,25,0,2,1,2,0,0,0,0
32,55,23,0,2,2,3,0,0,0,0
20,36,16,0,4,1,2,0,0,0,0
67,90,23,8,6,2,3,0,8,0,0
24,47,23,0,4,2,3,1,0,0,0
1,28,27,0,2,2,3,0,0,0,0
6,17,11,0,3,1,2,0,0,0,0
54,69,15,8,2,2,3,0,6,0,0
28,45,17,5,2,1,2,0,4,0,0
32,50,18,9,4,2,3,0,2,0,0
22,37,15,0,3,3,4,0,0,0,0
13,32,19,7,3,1,2,0,0,0,0
5,21,16,0,2,2,3,0,0,0,0
14,28,14,2,4,2,3,0,0,0,0
7,18,11,0,2,1,2,0,0,0,0
27,58,31,11,5,3,4,0,0,0,0
43,62,19,7,4,2,3,0,3,0,0
16,34,18,1,3,2,3,0,0,0,0
27,45,18,0,4,2,3,0,0,0,0
34,50,16,8,5,1,2,0,2,0,0
53,83,30,6,4,3,4,0,3,0,0
35,55,20,0,3,3,4,2,0,0,0
29,39,10,0,3,1,2,1,0,0,0
56,71,15,6,4,3,4,2,0,0,0
82,93,11,7,3,2,3,0,7,0,0
15,46,21,0,2,2,3,0,0,0,0
13,27,14,4,3,2,3,0,0,0,0
6,17,11,1,2,1,2,0,0,0,0
36,51,15,4,4,1,2,0,4,0,0
14,28,14,0,2,2,3,1,0,0,0
31,42,11,0,3,2,3,0,2,0,0
42,56,14,8,6,1,2,0,2,0,0
45,66,21,0,2,2,3,0,5,0,0
39,50,11,0,3,1,2,0,0,0,0
1,25,24,0,2,1,2,0,0,0,0
11,52,14,0,2,2,3,0,0,0,0
31,65,21,5,4,2,3,1,0,0,0
39,52,13,11,7,2,3,0,0,0,0
13,23,10,10,2,1,2,0,1,0,0
54,69,15,13,6,1,2,0,4,0,0
29,50,21,0,3,1,2,2,0,0,0
129,140,11,6,5,1,2,0,20,0,0
12,53,22,0,2,2,3,0,0,0,0
1,29,11,0,2,1,2,0,0,0,0
48,60,12,0,2,1,2,0,6,0,0
28,36,8,0,5,1,2,0,0,0,0
7,24,17,0,3,2,3,0,0,0,0
49,63,14,0,5,2,3,4,0,0,0
56,69,13,6,4,1,2,0,5,0,0
1,31,30,0,2,2,3,0,0,0,0
1,31,30,0,2,2,3,0,0,0,0
1,17,16,0,2,2,3,0,0,0,0
1,24,23,0,2,1,2,0,0,0,0
6,31,11,0,2,1,2,1,0,0,0
20,32,12,4,3,2,3,0,0,0,0
53,60,7,0,6,2,3,0,2,0,0
19,40,21,0,3,3,4,0,0,0,0
28,39,11,4,5,2,3,0,0,0,0
109,117,8,10,4,1,2,0,14,0,0
7,22,15,0,2,2,3,0,0,0,0
20,33,13,0,3,2,3,0,0,0,0
35,54,13,5,5,4,5,0,0,0,0
1,17,16,0,2,3,4,0,0,0,0
19,47,16,2,2,2,3,2,0,0,0
36,51,15,0,3,2,3,0,4,0,0
21,37,16,0,2,1,2,0,2,0,0
38,59,21,0,3,2,3,3,0,0,0
16,38,22,0,4,3,4,0,0,0,0
12,36,8,4,3,1,2,1,0,0,0
6,31,11,2,2,1,2,0,0,0,0
28,40,12,12,4,1,2,0,0,0,0
40,50,10,6,4,1,2,0,3,0,0
1,23,22,0,2,1,2,0,0,0,0
22,41,19,0,3,1,2,0,0,0,0
1,30,29,0,2,1,2,0,1,0,0
34,76,42,0,2,2,3,0,0,0,0
12,36,24,0,4,2,3,0,1,0,0
17,27,10,1,3,3,4,0,0,0,0
28,46,18,0,2,2,3,0,0,0,0
45,55,10,15,3,3,4,1,0,0,0
19,36,17,0,4,2,3,0,0,0,0
9,26,17,0,3,1,2,0,0,0,0
16,31,15,0,3,2,3,0,1,0,0
15,25,10,0,2,1,2,0,0,0,0
22,38,16,0,3,3,4,1,0,0,0
39,57,18,9,3,2,3,3,1,0,0
50,79,29,6,4,3,4,0,5,0,0
1,24,12,6,2,1,2,0,0,0,0
12,25,13,0,3,2,3,1,0,0,0
43,59,16,2,3,2,3,2,2,0,0
12,26,14,3,4,1,2,0,1,0,0
13,33,20,4,2,1,2,0,0,0,0
28,34,6,0,2,1,2,2,0,0,0
10,32,22,0,3,2,3,0,0,0,0
16,31,15,0,3,2,3,0,1,0,0
60,71,11,8,6,1,2,0,7,0,0
12,42,16,3,2,3,4,0,0,0,0
44,59,15,6,4,1,2,0,4,0,0
30,41,11,6,5,1,2,0,0,0,0
10,37,12,10,2,2,3,0,0,0,0
35,53,18,0,5,2,3,0,1,0,0
29,49,20,4,2,2,3,5,0,0,0
1,25,24,0,2,1,2,0,0,0,0
51,58,7,4,5,2,3,0,3,0,0
24,43,19,0,4,1,2,0,1,0,0
21,38,17,0,3,4,5,0,0,0,0
19,137,30,23,3,1,2,0,2,0,0
68,89,21,4,2,1,2,0,12,0,0
37,51,14,10,4,2,3,0,2,0,0
85,101,16,0,3,2,3,13,0,0,0
54,70,16,8,6,1,2,0,5,0,0
21,37,16,0,3,1,2,0,1,0,0
24,60,36,0,4,2,3,0,0,0,0
29,38,9,0,5,1,2,0,0,0,0
7,18,11,5,3,1,2,0,0,0,0
46,58,12,15,4,1,2,0,1,0,0
29,47,18,0,3,2,3,0,1,0,0
14,28,14,2,3,3,4,0,0,0,0
22,29,7,11,4,2,3,0,0,0,0
1,21,20,0,2,1,2,0,0,0,0
29,46,17,6,5,1,2,0,2,0,0
21,33,12,0,5,1,2,0,0,0,0
12,55,31,7,2,3,4,0,0,0,0
10,47,21,7,2,2,3,2,0,0,0
85,101,16,0,3,1,2,0,12,0,0
34,43,9,1,4,1,2,0,2,0,0
10,21,11,0,2,2,3,0,0,0,0
1,16,15,0,2,1,2,0,0,0,0
1,24,23,0,2,2,3,0,0,0,0
24,31,7,8,5,1,2,0,0,0,0
41,52,11,6,3,1,2,5,1,0,0
22,35,13,6,3,3,4,0,0,0,0
13,29,16,1,4,2,3,0,0,0,0
16,37,21,0,4,3,4,0,0,0,0
21,35,14,0,4,1,2,0,0,0,0
43,59,16,0,4,2,3,2,0,0,0
47,57,10,9,4,1,2,0,4,0,0
21,31,10,0,4,1,2,0,0,0,0
28,36,8,0,5,1,2,0,0,0,0
24,50,11,0,4,2,2,0,0,0,0
1,13,12,0,2,1,2,0,0,0,0
39,52,13,11,7,2,3,0,0,0,0
64,77,13,5,5,1,2,6,0,0,0
46,68,22,4,6,2,3,0,0,0,0
15,31,16,0,4,1,2,0,1,0,0
6,31,11,3,2,1,2,0,0,0,0
50,63,13,7,4,2,3,0,5,0,0
13,26,13,3,3,1,2,0,0,0,0
1,22,21,0,2,1,2,0,0,0,0
17,29,12,3,2,2,3,0,1,0,0
6,31,11,2,2,1,2,0,0,0,0
19,28,9,0,5,1,2,0,0,0,0
33,45,12,0,4,2,3,0,0,0,0
55,84,29,4,8,3,4,0,4,0,0
21,32,11,7,4,2,3,0,0,0,0
1,29,28,0,2,2,3,0,0,0,0
9,28,19,1,3,2,3,0,1,0,0
90,115,25,16,6,2,3,0,13,0,0
1,30,29,0,2,2,3,0,1,0,0
6,31,11,2,2,1,2,0,0,0,0
10,34,24,0,4,2,3,0,1,0,0
1,33,32,0,2,3,4,0,0,0,0
50,71,21,4,4,3,4,5,0,0,0
16,26,10,0,2,2,3,0,1,0,0
18,32,14,0,3,2,3,0,1,0,0
19,38,19,0,3,4,5,0,0,0,0
6,31,11,1,2,1,2,0,0,0,0
1,33,32,1,2,2,3,0,0,0,0
32,46,14,17,5,1,2,0,0,0,0
6,31,11,5,2,1,2,0,0,0,0
111,129,18,7,7,2,3,5,5,0,0
50,68,18,10,5,3,4,4,0,0,0
18,29,11,5,3,1,2,1,0,0,0
132,142,10,0,7,2,3,0,0,0,0
22,35,13,14,2,3,4,0,2,0,0
6,31,11,3,2,1,2,2,0,0,0
15,58,17,14,3,2,3,0,0,0,0
1,26,25,0,2,2,3,0,0,0,0
38,46,8,4,6,2,3,0,0,0,0
20,45,25,0,3,3,4,0,0,0,0
60,66,6,6,6,3,4,4,0,0,0
1,17,16,0,2,1,2,0,0,0,0
22,39,17,0,3,1,2,0,0,0,0
1,30,29,0,2,1,2,0,0,0,0
11,23,12,0,4,2,3,0,0,0,0
24,36,12,4,6,1,2,0,1,0,0
28,36,8,0,5,1,2,0,0,0,0
14,61,16,0,3,2,3,0,0,0,0
48,66,18,0,6,2,3,0,3,0,0
34,46,12,8,6,1,2,0,1,0,0
48,59,11,6,5,1,2,0,6,0,0
37,48,11,0,3,2,3,0,4,0,0
55,69,14,0,3,1,2,0,6,0,0
40,55,15,23,4,2,3,0,0,0,0
24,54,30,8,2,3,4,3,1,0,0
44,54,10,0,3,1,2,0,5,0,0
32,56,24,2,4,2,3,0,2,0,0
56,76,20,7,5,1,2,0,6,0,0
1,18,17,0,2,1,2,0,0,0,0
20,42,22,0,3,3,4,0,0,0,0
18,37,19,0,3,2,3,0,0,0,0
50,66,16,4,5,1,2,0,5,0,0
1,18,17,0,2,1,2,0,1,0,0
75,83,8,9,4,2,3,0,6,0,0
52,67,15,0,5,2,3,2,0,0,0
25,37,12,7,6,1,2,0,1,0,0
50,59,9,0,4,2,3,0,3,0,0
6,31,11,3,2,1,2,0,0,0,0
32,43,11,5,5,1,2,0,1,0,0
22,119,14,7,3,2,3,10,0,0,0
68,86,18,6,6,1,2,3,4,0,0
89,107,18,12,2,4,5,0,2,0,0
9,33,24,0,2,2,3,0,2,0,0
1,9,8,0,2,1,2,0,0,0,0
24,44,20,10,4,3,4,0,0,0,0
11,36,10,5,2,2,3,0,0,0,0
25,38,13,2,2,2,3,0,2,0,0
13,47,20,1,2,2,3,0,0,0,0
26,37,11,0,3,3,4,0,0,0,0
73,98,25,5,6,7,8,1,0,0,0
42,58,16,0,3,2,3,2,0,0,0
31,41,10,2,2,2,3,0,1,0,0
26,37,11,1,3,2,3,1,0,0,0
24,35,11,10,4,3,4,0,0,0,0
54,68,14,2,3,1,2,8,0,0,0
39,56,17,0,3,1,2,0,3,0,0
9,21,12,0,2,1,2,0,0,0,0
34,48,14,3,2,1,2,1,3,0,0
25,41,16,0,3,2,3,1,0,0,0
1,26,25,0,2,1,2,0,0,0,0
14,56,16,3,2,2,3,0,0,0,0
1,29,28,0,2,2,3,0,0,0,0
45,58,13,5,5,1,2,0,3,0,0
59,74,15,7,6,2,3,0,1,0,0
52,74,22,4,2,2,3,0,6,0,0
23,33,10,0,2,2,3,0,2,0,0
17,29,12,0,2,1,2,0,0,0,0
1,14,13,0,2,1,2,0,0,0,0
20,38,18,0,3,2,3,0,1,0,0
14,30,16,1,2,2,3,0,1,0,0
10,32,22,0,3,3,4,0,0,0,0
21,41,12,4,3,2,3,0,0,0,0
13,29,16,7,3,1,2,0,0,0,0
36,50,14,0,3,3,4,0,3,0,0
47,57,10,8,7,1,2,0,4,0,0
21,30,9,0,3,1,2,0,2,0,0
16,78,34,4,3,4,5,0,1,0,0
72,79,7,0,6,2,3,0,3,0,0
1,23,22,0,2,1,2,0,0,0,0
25,33,8,0,2,2,3,3,0,0,0
24,32,8,0,4,1,2,0,1,0,0
1,19,18,0,2,1,2,0,0,0,0
28,47,19,10,4,2,3,0,0,0,0
27,42,15,6,6,2,3,0,1,0,0
49,65,16,11,5,3,4,0,4,0,0
38,50,12,5,4,1,2,0,0,0,0
12,26,14,0,2,2,3,0,0,0,0
15,61,20,15,3,3,4,0,0,0,0
35,55,20,0,4,2,3,0,0,0,0
39,64,25,0,5,3,4,1,0,0,0
15,89,20,7,2,3,4,0,0,0,0
23,39,16,0,3,2,3,2,0,0,0
8,158,18,26,2,7,4,0,0,0,0
40,61,21,0,2,2,3,0,6,0,0
86,97,11,24,5,2,3,0,7,1,0
29,49,20,7,6,2,3,0,1,0,0
17,51,19,7,3,2,3,0,0,0,0
32,44,12,0,3,2,3,1,0,0,0
1,8,7,0,2,1,2,0,0,0,0
74,87,13,0,3,1,2,0,8,0,0
12,26,14,3,3,2,3,0,0,0,0
19,27,8,7,4,1,2,0,0,0,0
1,27,26,0,2,2,3,0,0,0,0
1,16,15,0,2,1,2,0,0,0,0
31,39,8,5,5,1,2,0,1,0,0
21,37,16,5,5,1,2,0,0,0,0
24,36,12,5,6,1,2,0,1,0,0
25,45,20,4,5,4,5,0,0,0,0
31,45,14,0,4,1,2,0,2,0,0
27,50,11,9,4,1,2,1,0,0,0
26,41,15,0,5,1,2,0,0,0,0
22,41,19,0,3,2,3,0,0,0,0
17,64,17,11,2,2,3,2,0,0,0
1,30,29,0,2,2,3,0,1,0,0
11,79,12,5,2,2,3,0,0,0,0
18,34,16,0,3,2,3,0,0,0,0
44,58,14,0,3,1,2,0,5,0,0
27,39,12,0,3,1,2,0,2,0,0
27,48,21,4,4,2,3,0,0,0,0
15,42,18,6,2,2,3,0,0,0,0
22,41,19,0,2,2,3,1,0,0,0
22,35,13,14,2,3,4,0,2,0,0
1,29,28,0,2,2,3,0,0,0,0
34,50,16,5,2,2,3,0,3,0,0
58,77,19,5,7,2,3,0,2,0,0
18,40,22,0,3,2,3,0,0,0,0
11,26,15,5,3,1,2,0,0,0,0
10,43,18,0,2,2,3,0,1,0,0
77,93,16,5,3,1,2,0,14,0,0
81,93,12,2,5,1,2,11,1,0,0
10,180,36,33,3,4,3,0,1,1,0
38,61,23,0,4,1,2,0,3,0,0
50,68,18,10,4,1,2,0,3,0,0
27,46,19,0,3,2,3,2,1,0,0
15,31,16,0,3,3,4,0,0,0,0
126,140,14,0,5,1,2,0,17,0,0
67,85,18,0,7,3,4,2,0,0,0
29,45,16,2,3,2,3,1,1,0,0
59,69,10,3,4,1,2,0,4,0,0
14,32,18,6,3,2,3,0,0,0,0
1,24,23,0,2,2,3,0,0,0,0
1,25,24,0,2,2,3,0,0,0,0
28,42,14,5,3,3,4,2,0,0,0
41,57,16,1,6,3,4,0,0,0,0
24,42,18,0,4,1,2,1,0,0,0
41,53,12,12,4,1,2,0,2,0,0
27,42,15,5,6,2,3,0,1,0,0
1,8,7,0,2,1,2,0,0,0,0
13,28,15,0,3,3,4,0,0,0,0
15,54,22,8,2,3,4,0,0,0,0
12,55,31,7,2,3,4,0,0,0,0
49,59,10,10,4,1,2,0,4,0,0
17,33,16,4,4,2,3,0,0,0,0
35,54,19,6,5,1,2,0,4,0,0
18,34,16,0,3,2,3,1,0,0,0
40,50,10,10,4,1,2,0,3,0,0
1,17,16,0,2,1,2,0,0,0,0
22,35,13,0,3,2,3,0,0,0,0
110,122,12,0,5,2,3,0,12,0,0
6,31,11,0,2,1,2,0,0,0,0
34,43,9,1,4,1,2,0,2,0,0
18,29,11,0,3,2,3,0,0,0,0
95,110,15,5,6,3,4,0,12,0,0
9,27,18,0,2,3,4,0,0,0,0
10,24,14,0,3,2,3,0,0,0,0
13,27,14,0,3,1,2,0,0,0,0
20,36,16,6,4,1,2,0,0,0,0
1,16,15,0,2,1,2,0,0,0,0
101,123,22,6,5,3,4,0,11,0,0
20,35,15,0,3,1,2,0,1,0,0
19,26,7,0,3,2,3,0,0,0,0
1,24,11,1,2,1,2,0,0,0,0
16,27,11,0,2,2,3,0,0,0,0
1,33,24,5,2,1,2,0,0,0,0
30,51,21,0,4,4,5,0,0,0,0
6,31,11,0,2,1,2,1,0,0,0
31,43,12,10,3,1,2,0,2,0,0
1,18,17,0,2,1,2,0,0,0,0
45,55,10,0,4,1,2,0,4,0,0
36,53,17,4,5,1,2,0,3,0,0
63,78,15,1,3,2,3,8,0,0,0
7,150,22,30,2,1,2,0,0,0,0
20,46,26,0,2,2,3,1,0,0,0
35,49,14,8,8,3,4,0,0,0,0
31,38,7,4,4,1,2,0,1,0,0
11,17,6,0,2,1,2,2,0,0,0
8,25,17,0,2,2,3,0,1,0,0
42,61,19,0,4,2,3,0,3,0,0
1,14,13,0,2,1,2,0,0,0,0
56,72,16,9,2,2,3,0,7,0,0
40,64,24,6,4,3,4,0,3,0,0
7,23,16,0,2,1,2,0,0,0,0
36,60,24,6,3,3,4,0,3,0,0
20,32,12,0,3,2,3,0,0,0,0
15,27,12,0,3,1,2,0,0,0,0
62,69,7,20,4,1,2,0,6,1,0
11,27,16,0,3,2,3,0,0,0,0
9,21,12,3,3,1,2,0,0,0,0
1,16,15,0,2,1,2,0,0,0,0
72,81,9,0,2,3,4,7,2,0,0
40,62,22,4,2,2,3,0,5,0,0
11,30,19,0,2,3,4,0,0,0,0
33,43,10,1,4,1,2,2,0,0,0
1,17,16,0,2,1,2,0,0,0,0
34,50,16,0,3,2,3,2,0,0,0
33,53,20,0,4,4,5,0,0,0,0
37,51,14,0,3,1,2,0,3,0,0
48,69,21,1,6,5,6,1,2,0,0
30,42,12,3,5,1,2,0,1,0,0
24,50,12,5,4,2,3,0,0,0,0
40,50,10,11,6,3,4,0,0,0,0
35,83,16,32,4,3,4,0,0,0,0
1,26,25,0,2,2,3,0,0,0,0
28,35,7,0,4,2,3,0,1,0,0
1,32,31,0,2,2,3,0,0,0,0
1,18,17,0,2,1,2,0,0,0,0
65,73,8,16,4,1,2,0,7,0,0
1,27,26,0,2,1,2,0,0,0,0
17,23,6,0,4,2,3,0,0,0,0
81,103,22,11,8,2,3,0,9,0,0
1,25,24,0,2,1,2,0,0,0,0
16,29,13,3,3,1,2,0,0,0,0
13,23,10,10,2,1,2,0,1,0,0
14,32,18,0,3,3,4,0,0,0,0
34,41,7,0,2,2,3,0,4,0,0
8,24,16,0,2,2,3,0,0,0,0
64,79,15,1,5,3,4,0,5,0,0
11,23,12,0,3,2,3,0,1,0,0
35,47,12,15,4,1,2,0,1,0,0
32,49,17,6,4,1,2,0,2,0,0
30,45,15,1,5,1,2,0,1,0,0
26,47,21,0,2,2,3,0,0,0,0
34,46,12,10,3,2,3,2,0,0,0
24,31,7,0,3,1,2,0,0,0,0
54,78,24,0,6,1,2,4,0,0,0
1,22,21,0,2,1,2,0,0,0,0
84,96,12,27,4,1,2,0,6,1,0
32,49,17,2,4,2,3,0,1,0,0
12,23,11,0,2,1,2,0,0,0,0
36,55,19,0,4,2,3,0,3,0,0
41,48,7,0,4,2,3,2,0,0,0
36,51,15,0,2,2,3,0,4,0,0
5,47,16,10,2,2,3,0,0,0,0
15,36,21,0,3,2,3,0,1,0,0
11,37,19,6,2,2,3,0,0,0,0
18,29,11,0,2,1,2,0,0,0,0
47,67,20,16,5,3,4,1,0,0,0
30,41,11,6,4,1,2,0,2,0,0
19,32,13,3,3,1,2,0,0,0,0
11,25,14,0,2,2,3,0,1,0,0
11,27,16,0,3,2,3,0,0,0,0
15,25,10,2,4,2,3,0,0,0,0
34,44,10,0,3,2,3,3,0,0,0
1,12,11,0,2,1,2,0,0,0,0
16,31,15,0,3,2,3,0,1,0,0
24,35,11,0,3,1,2,0,3,0,0
42,53,11,0,5,1,2,0,0,0,0
42,54,12,8,3,1,2,0,4,0,0
17,34,17,0,4,1,2,0,1,0,0
1,18,17,0,2,1,2,0,0,0,0
26,71,15,0,4,2,3,0,0,0,0
13,23,10,0,2,1,2,0,0,0,0
35,46,11,0,5,3,4,0,0,0,0
1,25,24,2,2,2,3,0,0,0,0
6,31,11,0,2,1,2,0,0,0,0
40,54,14,7,3,2,3,2,5,0,0
111,134,23,11,4,2,3,0,13,0,0
18,36,18,0,3,3,4,0,1,0,0
11,29,18,0,2,2,3,0,0,0,0
31,39,8,0,4,1,2,0,2,0,0
4,14,10,0,3,2,3,0,0,0,0
36,57,21,14,6,3,4,1,0,0,0
30,40,10,7,3,2,3,1,0,0,0
23,34,11,0,3,1,2,0,1,0,0
15,53,15,0,3,2,3,0,0,0,0
17,63,15,0,3,1,2,0,0,0,0
22,38,16,0,3,4,5,0,1,0,0
27,77,10,23,3,2,3,0,0,1,0
34,57,23,0,3,2,3,0,4,0,0
32,56,24,0,4,2,3,0,1,0,0
20,46,13,5,2,2,3,0,0,0,0
10,28,18,0,2,2,3,0,0,0,0
49,60,11,15,4,1,2,0,7,0,0
43,57,14,0,4,1,2,0,5,0,0
18,46,28,0,3,4,5,0,0,0,0
35,48,13,0,4,2,3,0,2,0,0
23,40,17,0,2,3,4,0,1,0,0
36,50,14,0,5,2,3,2,0,0,0
6,28,22,5,3,4,5,0,0,0,0
30,40,10,0,3,2,3,2,0,0,0
1,30,29,0,2,3,4,0,0,0,0
15,47,14,4,3,2,3,0,1,0,0
48,82,34,6,4,3,4,0,5,0,0
1,18,17,0,2,2,3,0,0,0,0
19,34,15,5,3,2,3,0,0,0,0
19,33,14,0,5,1,2,0,0,0,0
1,21,20,4,2,1,2,0,0,0,0
1,12,11,0,2,1,2,0,1,0,0
37,46,9,0,4,1,2,0,3,0,0
14,30,16,0,2,2,3,1,0,0,0
43,59,16,0,3,2,3,6,0,0,0
1,18,17,0,2,1,2,0,0,0,0
18,33,15,1,3,4,5,0,0,0,0
15,39,15,6,2,2,3,0,0,0,0
29,40,11,1,4,1,2,0,2,0,0
1,31,30,0,2,2,3,0,0,0,0
11,30,19,0,3,1,2,0,0,0,0
16,71,24,6,3,4,5,0,1,0,0
8,27,19,0,3,2,3,0,0,0,0
60,74,14,12,6,1,2,0,8,0,0
15,44,29,0,3,3,4,0,0,0,0
1,10,9,0,2,1,2,0,0,0,0
85,104,19,0,3,2,3,0,8,0,0
62,73,11,4,4,2,3,1,0,0,0
27,43,16,0,3,2,3,4,0,0,0
61,83,22,6,5,2,3,0,4,0,0
16,45,17,7,2,2,3,1,1,0,0
70,81,11,4,4,2,3,1,0,0,0
13,42,29,0,2,2,3,0,0,0,0
17,30,13,0,2,3,4,2,0,0,0
21,52,31,6,3,3,4,0,0,0,0
1,17,16,0,2,1,2,0,0,0,0
31,51,20,5,4,4,5,0,1,0,0
1,17,16,0,2,2,3,0,1,0,0
1,10,9,1,2,1,2,0,0,0,0
87,103,16,9,4,1,2,0,10,0,0
28,40,12,9,4,1,2,0,1,0,0
21,37,16,0,3,2,3,1,0,0,0
33,45,12,5,6,1,2,0,2,0,0
37,45,8,7,6,2,3,2,0,0,0
1,22,21,0,2,1,2,0,0,0,0
56,75,19,17,4,2,3,2,5,0,0
34,50,16,0,6,4,5,0,0,0,0
15,40,9,0,3,2,3,1,1,0,0
55,76,21,2,7,4,5,0,0,0,0
